Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
10/05/2026;;00000000002519;OVOS CARTELA COM 30;24,000;383,76;15,99;285,24;0,00;0,00;98,52;25,67;34,54;5,03;46,45;A;;
10/05/2026;;00000000010522;MARACUJA KG;50,155;350,59;6,99;313,46;0,00;0,00;37,13;10,59;11,84;4,60;51,05;A;;
10/05/2026;;00000000002495;CEBOLA GRAUDA KG;65,585;327,31;4,99;129,08;0,00;0,00;198,23;60,56;153,58;4,29;55,34;A;;
10/05/2026;;00000000002497;TOMATE CARMEM KG;37,380;279,96;7,49;195,59;0,00;0,00;84,37;30,14;43,14;3,67;59,01;A;;
10/05/2026;;00000000002502;PIMENTAO KG;22,310;229,55;10,29;111,32;0,00;0,00;118,23;51,50;106,20;3,01;62,03;A;;
10/05/2026;;00000000002496;ALHO KG;10,780;194,02;18,00;97,27;13,58;0,00;96,75;42,87;99,47;2,55;64,57;A;;
10/05/2026;;00000000012305;COENTRO UN.;77,000;191,72;2,49;130,90;0,00;0,00;60,82;31,72;46,46;2,52;67,09;A;;
10/05/2026;;00000000010627;MACA GALA KG;18,150;163,14;8,99;170,79;0,00;0,00;-7,65;-4,69;-4,48;2,14;69,23;A;;
10/05/2026;;00000000012302;ALFACE CRESPA UN.;76,000;151,24;1,99;149,78;0,00;0,00;1,46;0,97;0,97;1,98;71,21;A;;
10/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;15,000;149,85;9,99;93,00;0,00;0,00;56,85;37,94;61,13;1,97;73,18;A;;
10/05/2026;;00000000008064;OVOS CARTELA COM 20;12,000;143,88;11,99;0,00;0,00;0,00;143,88;100,00;0,00;1,89;75,06;A;;
10/05/2026;;00000000011761;TANGERINA POKAN KG;34,395;137,22;3,99;138,06;0,00;0,00;-0,84;-0,61;-0,61;1,80;76,86;A;;
10/05/2026;;00000000010525;MANGA PALMER KG;18,585;111,31;5,99;98,34;0,00;0,00;12,97;11,65;13,18;1,46;78,32;A;;
10/05/2026;;00000000002137;MACA GALA SC 850GR;22,000;109,78;4,99;50,76;0,00;0,00;59,02;53,76;116,27;1,44;79,77;A;;
10/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;18,000;107,82;5,99;96,00;0,00;0,00;11,82;10,96;12,31;1,41;81,18;B;;
10/05/2026;;00000000012307;CHEIRO VERDE UN.;42,000;104,58;2,49;64,00;0,00;0,00;40,58;38,80;63,41;1,37;82,55;B;;
10/05/2026;;00000000002498;LIMAO KG;31,170;93,21;2,99;61,31;0,00;0,00;31,90;34,22;52,03;1,22;83,77;B;;
10/05/2026;;00000000010532;KIWI KG;3,710;92,63;24,97;62,40;0,00;0,00;30,23;32,63;48,44;1,22;84,99;B;;
10/05/2026;;00000000012320;SALSINHA UN;35,000;87,15;2,49;52,50;0,00;0,00;34,65;39,76;66,00;1,14;86,13;B;;
10/05/2026;;00000000004797;LARANJA PERA KG;21,000;75,40;3,59;46,41;0,00;0,00;28,99;38,45;62,46;0,99;87,12;B;;
10/05/2026;;00000000012304;COUVE UN.;27,000;67,23;2,49;40,50;0,00;0,00;26,73;39,76;66,00;0,88;88,00;B;;
10/05/2026;;00000000007432;OVOS CAIPIRA C/12;5,000;64,95;12,99;50,00;0,00;0,00;14,95;23,02;29,90;0,85;88,86;B;;
10/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;10,000;64,90;6,49;50,00;0,00;0,00;14,90;22,96;29,80;0,85;89,71;B;;
10/05/2026;;00000000004798;BETERRABA KG;11,720;64,36;5,49;51,69;0,00;0,00;12,67;19,69;24,52;0,84;90,55;B;;
10/05/2026;;00000000010526;COCO SECO KG;12,090;57,90;4,79;39,47;11,66;0,00;18,43;11,69;46,68;0,76;91,31;B;;
10/05/2026;;00000000004803;JILO KG;7,155;57,18;7,99;37,85;0,00;0,00;19,33;33,81;51,07;0,75;92,06;B;;
10/05/2026;;00000000000471;CARTELA OVOS C/12;7,000;48,93;6,99;43,75;0,00;0,00;5,18;10,59;11,84;0,64;92,70;B;;
10/05/2026;;00000000004802;ABACAXI GRANDE UN.;5,000;39,95;7,99;27,50;0,00;0,00;12,45;31,16;45,27;0,52;93,23;B;;
10/05/2026;;00000000004804;INHAME KG;7,860;39,21;4,99;40,48;0,00;0,00;-1,27;-3,24;-3,13;0,51;93,74;B;;
10/05/2026;;00000000001557;BATATA DOCE KG;7,140;35,63;4,99;26,31;0,00;0,00;9,32;26,16;35,44;0,47;94,21;B;;
10/05/2026;;00000000007660;PERA WILLIAM KG;3,525;35,22;9,99;43,36;0,00;0,00;-8,14;-23,10;-18,77;0,46;94,67;B;;
10/05/2026;;00000000010510;REPOLHO KG;7,545;33,13;4,39;16,40;0,00;0,00;16,73;50,50;102,02;0,43;95,11;C;;
10/05/2026;;00000000010509;CEBOLA ROXA KG;5,505;33,00;5,99;22,29;0,00;0,00;10,71;32,47;48,07;0,43;95,54;C;;
10/05/2026;;00000000010512;PEPINO JAPONES KG;6,310;31,48;4,99;25,05;0,00;0,00;6,43;20,42;25,66;0,41;95,95;C;;
10/05/2026;;00000000012303;AGRIAO UN.;12,000;29,88;2,49;14,40;0,00;0,00;15,48;51,81;107,50;0,39;96,34;C;;
10/05/2026;;00000000010529;MACA VERDE KG;1,685;28,63;16,99;19,66;0,00;0,00;8,97;31,32;45,60;0,38;96,72;C;;
10/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;1,905;26,67;14,00;8,71;0,00;0,00;17,96;67,35;206,27;0,35;97,07;C;;
10/05/2026;;00000000004796;CHUCHU KG;7,105;21,24;2,99;42,17;0,00;0,00;-20,93;-98,52;-49,63;0,28;97,35;C;;
10/05/2026;;00000000010513;PEPINO KG;3,720;20,05;5,39;16,84;0,00;0,00;3,21;16,00;19,04;0,26;97,61;C;;
10/05/2026;;00000000004405;MOSTARDA UN;8,000;19,92;2,49;12,00;0,00;0,00;7,92;39,76;66,00;0,26;97,87;C;;
10/05/2026;;00000000009239;BANANA PROMOCAO BDJ;6,000;17,94;2,99;0,00;2,15;1,66;17,94;78,75;0,00;0,24;98,11;C;;
10/05/2026;;00000000012306;HORTELA UN;7,000;17,43;2,49;6,30;0,00;0,00;11,13;63,86;176,67;0,23;98,34;C;;
10/05/2026;;00000000010521;MELAO COMUM KG;2,685;17,16;6,39;7,63;0,00;0,00;9,53;55,56;125,04;0,23;98,56;C;;
10/05/2026;;00000000010505;ABOBRINHA KG;3,970;15,84;3,99;11,72;0,00;0,00;4,12;26,04;35,20;0,21;98,77;C;;
10/05/2026;;00000000010523;ABACATE KG;3,585;15,73;4,39;21,73;0,00;0,00;-6,00;-38,11;-27,60;0,21;98,98;C;;
10/05/2026;;00000000010507;QUIABO KG;1,645;13,14;7,99;9,77;0,00;0,00;3,37;25,64;34,48;0,17;99,15;C;;
10/05/2026;;00000000002429;TOMATE CEREJA UN.;2,000;9,98;4,99;9,16;0,00;0,00;0,82;8,22;8,95;0,13;99,28;C;;
10/05/2026;;00000000010531;MACA FUJI KG;0,650;9,09;13,98;8,69;0,00;0,00;0,40;4,39;4,60;0,12;99,40;C;;
10/05/2026;;00000000010514;GENGIBRE KG;0,550;8,13;14,78;3,37;0,00;0,54;4,76;51,85;140,93;0,11;99,51;C;;
10/05/2026;;00000000007980;POTE DE SALADA DA CASA;1,000;7,99;7,99;0,00;0,00;0,00;7,99;100,00;0,00;0,10;99,61;C;;
10/05/2026;;00000000010508;CEBOLA MIUDA KG;1,480;6,65;4,49;2,96;0,00;0,00;3,69;55,49;124,66;0,09;99,70;C;;
10/05/2026;;00000000010511;REPOLHO ROXO KG;0,645;5,80;8,99;1,81;0,00;0,00;3,99;68,75;220,01;0,08;99,77;C;;
10/05/2026;;00000000007308;SALSA G;4,000;3,96;0,99;14,00;0,00;0,00;-10,04;-253,54;-71,71;0,05;99,83;C;;
10/05/2026;;00000000004080;UVA PRETA S/ CAROCO KG;0,510;3,31;6,49;3,57;0,00;0,00;-0,26;-7,85;-7,28;0,04;99,87;C;;
10/05/2026;;00000000005062;MAMAO PAPAIA UN.;1,000;3,29;3,29;2,29;0,00;0,00;1,00;30,40;43,67;0,04;99,91;C;;
10/05/2026;;00000000012312;LOURO UN.;1,000;2,49;2,49;1,20;0,00;0,00;1,29;51,81;107,50;0,03;99,94;C;;
10/05/2026;;00000000010506;BERINJELA KG;0,280;2,24;8,00;3,31;0,00;0,00;-1,07;-47,63;-32,26;0,03;99,97;C;;
10/05/2026;;00000000000002;PIMENTAO BANDEJA UNIDADE;1,000;1,99;1,99;16,32;0,00;0,00;-14,33;-720,10;-87,81;0,03;100,00;C;;
11/05/2026;;00000000002519;OVOS CARTELA COM 30;55,000;878,20;15,97;635,58;0,00;0,00;242,62;27,63;38,17;11,98;11,98;A;;
11/05/2026;;00000000002494;BATATA LISA KG;109,190;872,42;7,99;246,43;0,00;0,00;625,99;71,75;254,02;11,90;23,88;A;;
11/05/2026;;00000000004801;BANANA PRATA KG;83,070;414,51;4,99;344,31;0,00;0,00;70,20;16,94;20,39;5,66;29,54;A;;
11/05/2026;;00000000002496;ALHO KG;19,565;352,07;17,99;173,24;24,65;0,00;178,83;43,79;103,22;4,80;34,34;A;;
11/05/2026;;00000000010522;MARACUJA KG;43,645;305,11;6,99;295,02;0,00;0,00;10,09;3,31;3,42;4,16;38,50;A;;
11/05/2026;;00000000004799;CENOURA KG;33,770;303,60;8,99;105,22;0,00;0,00;198,38;65,34;188,53;4,14;42,65;A;;
11/05/2026;;00000000008064;OVOS CARTELA COM 20;20,000;239,80;11,99;30,00;0,00;0,00;209,80;87,49;699,33;3,27;45,92;A;;
11/05/2026;;00000000010772;TOMATE ITALIANO KG;29,885;229,82;7,69;137,58;0,00;0,00;92,24;40,14;67,04;3,14;49,05;A;;
11/05/2026;;00000000010507;QUIABO KG;27,747;221,67;7,99;166,67;0,00;0,00;55,00;24,81;33,00;3,02;52,08;A;;
11/05/2026;;00000000002497;TOMATE CARMEM KG;28,635;214,45;7,49;149,82;0,00;0,00;64,63;30,14;43,14;2,93;55,00;A;;
11/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;20,000;199,80;9,99;130,00;0,00;0,00;69,80;34,93;53,69;2,73;57,73;A;;
11/05/2026;;00000000012305;COENTRO UN.;74,000;184,26;2,49;125,80;0,00;0,00;58,46;31,73;46,47;2,51;60,24;A;;
11/05/2026;;00000000002495;CEBOLA GRAUDA KG;35,725;178,31;4,99;70,18;0,00;0,00;108,13;60,64;154,09;2,43;62,68;A;;
11/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;27,000;161,73;5,99;140,40;0,00;0,00;21,33;13,19;15,19;2,21;64,88;A;;
11/05/2026;;00000000011761;TANGERINA POKAN KG;38,295;152,80;3,99;162,75;0,00;0,00;-9,95;-6,51;-6,12;2,08;66,97;A;;
11/05/2026;;00000000012302;ALFACE CRESPA UN.;72,000;143,28;1,99;148,93;0,00;0,00;-5,65;-3,94;-3,79;1,95;68,92;A;;
11/05/2026;;00000000002137;MACA GALA SC 850GR;26,000;129,74;4,99;54,48;0,00;0,00;75,26;58,01;138,14;1,77;70,69;A;;
11/05/2026;;00000000012307;CHEIRO VERDE UN.;52,000;129,48;2,49;78,40;0,00;0,00;51,08;39,45;65,15;1,77;72,46;A;;
11/05/2026;;00000000010525;MANGA PALMER KG;20,990;125,71;5,99;111,04;0,00;0,00;14,67;11,67;13,21;1,72;74,17;A;;
11/05/2026;;00000000000471;CARTELA OVOS C/12;17,000;118,83;6,99;106,25;0,00;0,00;12,58;10,59;11,84;1,62;75,79;A;;
11/05/2026;;00000000004803;JILO KG;14,580;116,50;7,99;77,13;0,00;0,00;39,37;33,80;51,05;1,59;77,38;A;;
11/05/2026;;00000000004804;INHAME KG;23,175;115,65;4,99;117,16;0,00;0,00;-1,51;-1,30;-1,29;1,58;78,96;A;;
11/05/2026;;00000000004797;LARANJA PERA KG;30,220;108,51;3,59;67,15;0,00;0,00;41,36;38,12;61,60;1,48;80,44;B;;
11/05/2026;;00000000001557;BATATA DOCE KG;20,815;103,88;4,99;77,55;0,00;0,00;26,33;25,35;33,95;1,42;81,86;B;;
11/05/2026;;00000000012304;COUVE UN.;38,000;94,62;2,49;57,00;0,00;0,00;37,62;39,76;66,00;1,29;83,15;B;;
11/05/2026;;00000000004793;ABOBORA SERGIPANA KG;16,632;83,00;4,99;58,21;0,00;0,00;24,79;29,87;42,58;1,13;84,28;B;;
11/05/2026;;00000000010627;MACA GALA KG;9,215;82,86;8,99;88,18;0,00;0,00;-5,32;-6,42;-6,04;1,13;85,41;B;;
11/05/2026;;00000000002498;LIMAO KG;24,660;73,75;2,99;47,78;0,00;0,00;25,97;35,21;54,35;1,01;86,42;B;;
11/05/2026;;00000000002502;PIMENTAO KG;7,145;73,57;10,30;33,71;0,00;0,00;39,86;54,18;118,26;1,00;87,42;B;;
11/05/2026;;00000000004796;CHUCHU KG;21,380;63,93;2,99;135,76;0,00;0,00;-71,83;-112,36;-52,91;0,87;88,29;B;;
11/05/2026;;00000000010531;MACA FUJI KG;4,485;62,74;13,99;59,96;0,00;0,00;2,78;4,42;4,63;0,86;89,15;B;;
11/05/2026;;00000000004798;BETERRABA KG;11,240;61,71;5,49;49,69;0,00;0,00;12,02;19,48;24,19;0,84;89,99;B;;
11/05/2026;;00000000010505;ABOBRINHA KG;12,445;49,65;3,99;37,22;0,00;0,00;12,43;25,03;33,39;0,68;90,67;B;;
11/05/2026;;00000000012309;BROCOLIS UN;7,000;48,93;6,99;45,50;0,00;0,00;3,43;7,01;7,54;0,67;91,34;B;;
11/05/2026;;00000000012320;SALSINHA UN;19,000;47,31;2,49;28,50;0,00;0,00;18,81;39,76;66,00;0,65;91,98;B;;
11/05/2026;;00000000010526;COCO SECO KG;9,445;45,24;4,79;30,79;9,05;0,00;14,45;11,94;46,93;0,62;92,60;B;;
11/05/2026;;00000000004405;MOSTARDA UN;18,000;44,82;2,49;27,00;0,00;0,00;17,82;39,76;66,00;0,61;93,21;B;;
11/05/2026;;00000000009239;BANANA PROMOCAO BDJ;14,000;41,86;2,99;0,00;5,08;3,60;41,86;79,27;0,00;0,57;93,78;B;;
11/05/2026;;00000000007660;PERA WILLIAM KG;4,070;40,66;9,99;50,06;0,00;0,00;-9,40;-23,12;-18,78;0,55;94,34;B;;
11/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;5,000;34,95;6,99;0,00;0,00;0,00;34,95;100,00;0,00;0,48;94,81;B;;
11/05/2026;;00000000012303;AGRIAO UN.;14,000;34,86;2,49;16,80;0,00;0,00;18,06;51,81;107,50;0,48;95,29;C;;
11/05/2026;;00000000007980;POTE DE SALADA DA CASA;4,000;31,96;7,99;0,00;0,00;0,00;31,96;100,00;0,00;0,44;95,73;C;;
11/05/2026;;00000000010510;REPOLHO KG;6,200;27,22;4,39;11,90;0,00;0,00;15,32;56,27;128,66;0,37;96,10;C;;
11/05/2026;;00000000010513;PEPINO KG;4,850;26,14;5,39;26,14;0,00;0,00;0,00;-0,01;-0,01;0,36;96,45;C;;
11/05/2026;;00000000007432;OVOS CAIPIRA C/12;2,000;25,98;12,99;20,00;0,00;0,00;5,98;23,02;29,90;0,35;96,81;C;;
11/05/2026;;00000000004802;ABACAXI GRANDE UN.;3,000;23,97;7,99;16,50;0,00;0,00;7,47;31,16;45,27;0,33;97,13;C;;
11/05/2026;;00000000010512;PEPINO JAPONES KG;4,740;23,67;4,99;19,10;0,00;0,00;4,57;19,30;23,91;0,32;97,46;C;;
11/05/2026;;00000000010523;ABACATE KG;4,970;21,82;4,39;28,28;0,00;0,00;-6,46;-29,60;-22,84;0,30;97,76;C;;
11/05/2026;;00000000012312;LOURO UN.;8,000;19,92;2,49;9,40;0,00;0,00;10,52;52,81;111,91;0,27;98,03;C;;
11/05/2026;;00000000012306;HORTELA UN;8,000;19,92;2,49;7,20;0,00;0,00;12,72;63,86;176,67;0,27;98,30;C;;
11/05/2026;;00000000010506;BERINJELA KG;2,335;18,67;8,00;8,83;0,00;0,00;9,84;52,72;111,53;0,25;98,55;C;;
11/05/2026;;00000000010509;CEBOLA ROXA KG;2,800;16,78;5,99;11,31;0,00;0,00;5,47;32,59;48,34;0,23;98,78;C;;
11/05/2026;;00000000010508;CEBOLA MIUDA KG;3,575;16,06;4,49;7,15;0,00;0,00;8,91;55,48;124,62;0,22;99,00;C;;
11/05/2026;;00000000011757;PIMENTAO VERMELHO E AMARELO KG;0,960;13,43;13,99;4,09;0,00;0,00;9,34;69,55;228,39;0,18;99,18;C;;
11/05/2026;;00000000005062;MAMAO PAPAIA UN.;4,000;13,16;3,29;9,16;0,00;0,00;4,00;30,40;43,67;0,18;99,36;C;;
11/05/2026;;00000000010521;MELAO COMUM KG;1,515;9,68;6,39;4,30;0,00;0,00;5,38;55,55;124,98;0,13;99,50;C;;
11/05/2026;;00000000000258;CENOURA PROMOCAO KG;4,166;8,29;1,99;27,08;0,00;0,00;-18,79;-226,65;-69,39;0,11;99,61;C;;
11/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;1,000;6,49;6,49;5,00;0,00;0,00;1,49;22,96;29,80;0,09;99,70;C;;
11/05/2026;;00000000010530;MACA  ARGENTINA KG;0,335;6,36;18,99;3,90;0,00;0,00;2,46;38,69;63,10;0,09;99,78;C;;
11/05/2026;;00000000010514;GENGIBRE KG;0,305;4,51;14,79;1,86;0,00;0,42;2,65;49,43;142,01;0,06;99,85;C;;
11/05/2026;;00000000010529;MACA VERDE KG;0,185;3,14;16,97;2,16;0,00;0,00;0,98;31,24;45,44;0,04;99,89;C;;
11/05/2026;;00000000007308;SALSA G;3,000;2,97;0,99;10,50;0,00;0,00;-7,53;-253,54;-71,71;0,04;99,93;C;;
11/05/2026;;00000000004991;BATATA LISA PROMOCAO KG;1,124;2,80;2,49;0,00;0,00;0,00;2,80;100,00;0,00;0,04;99,97;C;;
11/05/2026;;00000000010532;KIWI KG;0,095;2,37;24,95;1,60;0,00;0,00;0,77;32,58;48,32;0,03;100,00;C;;
12/05/2026;;00000000002494;BATATA LISA KG;104,280;833,12;7,99;198,13;0,00;0,00;634,99;76,22;320,49;9,24;9,24;A;;
12/05/2026;;00000000004801;BANANA PRATA KG;131,480;656,09;4,99;546,96;0,00;0,00;109,13;16,63;19,95;7,28;16,52;A;;
12/05/2026;;00000000002519;OVOS CARTELA COM 30;41,000;655,59;15,99;471,50;0,00;0,00;184,09;28,08;39,04;7,27;23,79;A;;
12/05/2026;;00000000002496;ALHO KG;27,640;497,38;17,99;243,23;34,81;0,00;254,15;44,10;104,49;5,52;29,31;A;;
12/05/2026;;00000000004799;CENOURA KG;44,180;397,18;8,99;123,70;0,00;0,00;273,48;68,85;221,07;4,41;33,72;A;;
12/05/2026;;00000000008064;OVOS CARTELA COM 20;32,000;383,68;11,99;0,00;0,00;0,00;383,68;100,00;0,00;4,26;37,97;A;;
12/05/2026;;00000000010522;MARACUJA KG;41,250;329,57;7,99;279,67;0,00;0,00;49,89;15,14;17,84;3,66;41,63;A;;
12/05/2026;;00000000002495;CEBOLA GRAUDA KG;61,770;308,19;4,99;109,33;0,00;0,00;198,86;64,52;181,88;3,42;45,05;A;;
12/05/2026;;00000000011761;TANGERINA POKAN KG;74,415;296,91;3,99;316,26;0,00;0,00;-19,35;-6,52;-6,12;3,29;48,34;A;;
12/05/2026;;00000000010772;TOMATE ITALIANO KG;38,425;295,51;7,69;175,22;0,00;0,00;120,29;40,71;68,65;3,28;51,62;A;;
12/05/2026;;00000000019308;UVA VERDE S/ CAROCO BDJ 500G;27,000;269,73;9,99;175,50;0,00;0,00;94,23;34,93;53,69;2,99;54,61;A;;
12/05/2026;;00000000019191;UVA PRETA S/ CAROCO BDJ 500G;39,000;253,11;6,49;202,80;0,00;0,00;50,31;19,88;24,81;2,81;57,42;A;;
12/05/2026;;00000000012309;BROCOLIS UN;53,000;243,27;4,59;344,50;0,00;0,00;-101,23;-41,61;-29,38;2,70;60,12;A;;
12/05/2026;;00000000002497;TOMATE CARMEM KG;31,450;234,72;7,46;164,48;0,00;0,00;70,24;29,92;42,70;2,60;62,72;A;;
12/05/2026;;00000000010525;MANGA PALMER KG;36,825;220,54;5,99;194,80;0,00;0,00;25,74;11,67;13,21;2,45;65,17;A;;
12/05/2026;;00000000002137;MACA GALA SC 850GR;44,000;210,76;4,79;85,36;0,00;0,00;125,40;59,50;146,91;2,34;67,50;A;;
12/05/2026;;00000000012305;COENTRO UN.;79,000;196,71;2,49;134,30;0,00;0,00;62,41;31,73;46,47;2,18;69,69;A;;
12/05/2026;;00000000004797;LARANJA PERA KG;56,970;170,32;2,99;125,90;0,00;0,00;44,42;26,08;35,28;1,89;71,58;A;;
12/05/2026;;00000000002502;PIMENTAO KG;15,480;159,24;10,29;69,35;0,00;0,00;89,89;56,45;129,62;1,77;73,34;A;;
12/05/2026;;00000000010627;MACA GALA KG;17,125;153,95;8,99;167,14;0,00;0,00;-13,19;-8,57;-7,89;1,71;75,05;A;;
12/05/2026;;00000000004793;ABOBORA SERGIPANA KG;28,374;141,58;4,99;99,31;0,00;0,00;42,27;29,86;42,57;1,57;76,62;A;;
12/05/2026;;00000000004803;JILO KG;15,150;121,08;7,99;80,14;0,00;0,00;40,94;33,81;51,08;1,34;77,96;A;;
12/05/2026;;00000000012302;ALFACE CRESPA UN.;78,000;116,22;1,49;162,24;0,00;0,00;-46,02;-39,60;-28,37;1,29;79,25;A;;
12/05/2026;;00000000012304;COUVE UN.;76,000;113,24;1,49;114,00;0,00;0,00;-0,76;-0,67;-0,67;1,26;80,51;B;;
12/05/2026;;00000000001557;BATATA DOCE KG;20,355;100,70;4,95;76,33;0,00;0,00;24,37;24,20;31,92;1,12;81,63;B;;
12/05/2026;;00000000004798;BETERRABA KG;17,960;98,61;5,49;79,20;0,00;0,00;19,41;19,68;24,50;1,09;82,72;B;;
12/05/2026;;00000000012320;SALSINHA UN;39,000;97,11;2,49;58,50;0,00;0,00;38,61;39,76;66,00;1,08;83,80;B;;
12/05/2026;;00000000010518;BANANA DAGUA KG;22,845;91,15;3,99;61,00;0,00;0,00;30,15;33,08;49,44;1,01;84,81;B;;
12/05/2026;;00000000000471;CARTELA OVOS C/12;13,000;90,87;6,99;81,25;0,00;0,00;9,62;10,59;11,84;1,01;85,82;B;;
12/05/2026;;00000000010523;ABACATE KG;22,610;90,18;3,99;137,02;0,00;0,00;-46,84;-51,94;-34,18;1,00;86,82;B;;
12/05/2026;;00000000010532;KIWI KG;3,505;87,59;24,99;58,95;0,00;0,00;28,64;32,69;48,57;0,97;87,79;B;;
12/05/2026;;00000000012307;CHEIRO VERDE UN.;54,000;80,46;1,49;81,00;0,00;0,00;-0,54;-0,67;-0,67;0,89;88,68;B;;
12/05/2026;;00000000004802;ABACAXI GRANDE UN.;10,000;79,90;7,99;55,00;0,00;0,00;24,90;31,16;45,27;0,89;89,57;B;;
12/05/2026;;00000000002498;LIMAO KG;26,540;79,37;2,99;50,69;0,00;0,00;28,68;36,13;56,57;0,88;90,45;B;;
12/05/2026;;00000000010505;ABOBRINHA KG;18,610;74,24;3,99;55,83;0,00;0,00;18,41;24,80;32,98;0,82;91,27;B;;
12/05/2026;;00000000004405;MOSTARDA UN;24,000;59,76;2,49;36,00;0,00;0,00;23,76;39,76;66,00;0,66;91,93;B;;
12/05/2026;;00000000010510;REPOLHO KG;13,200;57,94;4,39;25,34;0,00;0,00;32,60;56,26;128,61;0,64;92,58;B;;
12/05/2026;;00000000004796;CHUCHU KG;18,595;55,60;2,99;118,08;0,00;0,00;-62,48;-112,37;-52,91;0,62;93,19;B;;
12/05/2026;;00000000010521;MELAO COMUM KG;8,435;53,90;6,39;23,96;0,00;0,00;29,94;55,56;125,00;0,60;93,79;B;;
12/05/2026;;00000000010526;COCO SECO KG;11,025;52,81;4,79;35,94;10,56;0,00;16,87;11,94;46,93;0,59;94,38;B;;
12/05/2026;;00000000010512;PEPINO JAPONES KG;8,385;41,85;4,99;33,79;0,00;0,00;8,06;19,26;23,85;0,46;94,84;B;;
12/05/2026;;00000000012303;AGRIAO UN.;28,000;41,72;1,49;33,60;0,00;0,00;8,12;19,46;24,17;0,46;95,30;C;;
12/05/2026;;00000000010508;CEBOLA MIUDA KG;8,565;38,45;4,49;17,13;0,00;0,00;21,32;55,45;124,46;0,43;95,73;C;;
12/05/2026;;00000000005062;MAMAO PAPAIA UN.;11,000;36,19;3,29;25,19;0,00;0,00;11,00;30,40;43,67;0,40;96,13;C;;
12/05/2026;;00000000010530;MACA  ARGENTINA KG;1,625;30,86;18,99;18,91;0,00;0,00;11,94;38,71;63,15;0,34;96,48;C;;
12/05/2026;;00000000010509;CEBOLA ROXA KG;4,700;28,15;5,99;18,99;0,00;0,00;9,16;32,55;48,25;0,31;96,79;C;;
12/05/2026;;00000000007660;PERA WILLIAM KG;2,745;27,41;9,99;33,76;0,00;0,00;-6,35;-23,18;-18,82;0,30;97,09;C;;
12/05/2026;;00000000002474;TOMATE GRAPE 180G UN.;4,000;25,96;6,49;20,00;0,00;0,00;5,96;22,96;29,80;0,29;97,38;C;;
12/05/2026;;00000000004804;INHAME KG;5,015;25,02;4,99;25,83;0,00;0,00;-0,81;-3,23;-3,13;0,28;97,66;C;;
12/05/2026;;00000000012306;HORTELA UN;10,000;24,90;2,49;9,00;0,00;0,00;15,90;63,86;176,67;0,28;97,93;C;;
12/05/2026;;00000000010507;QUIABO KG;2,892;23,11;7,99;17,18;0,00;0,00;5,93;25,67;34,53;0,26;98,19;C;;
12/05/2026;;00000000010513;PEPINO KG;4,275;23,04;5,39;23,04;0,00;0,00;0,00;-0,01;-0,01;0,26;98,45;C;;
12/05/2026;;00000000009239;BANANA PROMOCAO BDJ;7,000;20,93;2,99;0,00;2,51;1,94;20,93;78,75;0,00;0,23;98,68;C;;
12/05/2026;;00000000010514;GENGIBRE KG;1,335;19,74;14,79;8,16;0,00;1,83;11,58;49,43;142,01;0,22;98,90;C;;
12/05/2026;;00000000010506;BERINJELA KG;2,110;16,86;7,99;7,98;0,00;0,00;8,88;52,69;111,39;0,19;99,08;C;;
12/05/2026;;00000000007432;OVOS CAIPIRA C/12;1,000;12,99;12,99;10,00;0,00;0,00;2,99;23,02;29,90;0,14;99,23;C;;
12/05/2026;;00000000010531;MACA FUJI KG;0,820;11,47;13,99;10,96;0,00;0,00;0,51;4,42;4,62;0,13;99,35;C;;
12/05/2026;;00000000005727;MACA GALA PROMOCAO SC 850GR;2,000;9,58;4,79;0,00;0,00;0,00;9,58;100,00;0,00;0,11;99,46;C;;
12/05/2026;;00000000010511;REPOLHO ROXO KG;1,030;9,26;8,99;2,89;0,00;0,00;6,37;68,74;219,94;0,10;99,56;C;;
12/05/2026;;00000000009982;MELAO UNID;2,000;8,98;4,49;0,00;0,00;0,00;8,98;100,00;0,00;0,10;99,66;C;;
12/05/2026;;00000000007980;POTE DE SALADA DA CASA;1,000;7,99;7,99;0,00;0,00;0,00;7,99;100,00;0,00;0,09;99,75;C;;
12/05/2026;;00000000012204;SANDUICHE DE PATE DA CASA;1,000;6,99;6,99;0,00;0,00;0,00;6,99;100,00;0,00;0,08;99,83;C;;
12/05/2026;;00000000004889;MELANCIA KG;1,609;6,10;3,79;4,23;0,00;0,00;1,87;30,63;44,15;0,07;99,90;C;;
12/05/2026;;00000000007308;SALSA G;4,000;3,96;0,99;14,00;0,00;0,00;-10,04;-253,54;-71,71;0,04;99,94;C;;
12/05/2026;;00000000010529;MACA VERDE KG;0,180;3,06;17,00;2,10;0,00;0,00;0,96;31,35;45,67;0,03;99,98;C;;
